35	34	-2.153665e-01
328	34	-5.389836e-01
475	34	-7.517361e-01
34	35	-2.153665e-01
35	35	1.747208e+00
36	35	-2.342484e-01
328	35	-6.348662e-01
436	35	-6.627267e-01
35	36	-2.342484e-01
36	36	1.737895e+00
37	36	-3.129355e-01
374	36	-6.280974e-01
436	36	-5.626135e-01
36	37	-3.129355e-01
37	37	1.770583e+00
38	37	-2.796931e-01
281	37	-7.965486e-01
374	37	-3.814055e-01
37	38	-2.796931e-01
38	38	1.689833e+00
39	38	-9.087988e-02
205	38	-3.400929e-01
281	38	-3.908013e-01
293	38	-5.883662e-01
38	39	-9.087988e-02
39	39	1.960359e+00
40	39	-9.771270e-02
214	39	-9.142163e-01
293	39	-8.575505e-01
39	40	-9.771270e-02
40	40	1.678841e+00
41	40	-2.407801e-01
126	40	-4.825145e-01
150	40	-3.238942e-01
214	40	-5.339397e-01
2	41	-1.600314e-01
40	41	-2.407801e-01
41	41	1.804294e+00
86	41	-8.414387e-01
126	41	-5.620439e-01
2	42	-1.497252e-01
42	42	1.849122e+00
43	42	-2.713440e-01
86	42	-1.020795e+00
123	42	-4.072586e-01
42	43	-2.713440e-01
43	43	1.812379e+00
44	43	-1.367638e-01
123	43	-4.909788e-01
209	43	-9.132926e-01
43	44	-1.367638e-01
44	44	1.686770e+00
45	44	-1.182856e-01
155	44	-4.373222e-01
163	44	-5.296281e-01
209	44	-4.647700e-01
44	45	-1.182856e-01
45	45	1.818144e+00
46	45	-2.978320e-01
118	45	-4.988032e-01
163	45	-9.032230e-01
45	46	-2.978320e-01
46	46	1.836703e+00
47	46	-2.109765e-01
118	46	-3.387531e-01
405	46	-9.891415e-01
46	47	-2.109765e-01
47	47	1.753201e+00
48	47	-1.701508e-01
271	47	-7.468459e-02
370	47	-7.720676e-01
405	47	-5.253212e-01
47	48	-1.701508e-01
48	48	1.707560e+00
49	48	-1.721578e-01
263	48	-2.199080e-01
370	48	-7.131808e-01
404	48	-4.321626e-01
48	49	-1.721578e-01
49	49	1.876052e+00
50	49	-3.193410e-01
202	49	-3.242557e-01
404	49	-1.060297e+00
49	50	-3.193410e-01
50	50	1.741746e+00
51	50	-2.148507e-01
202	50	-5.616292e-01
273	50	-6.459251e-01
50	51	-2.148507e-01
51	51	1.817561e+00
52	51	-1.590143e-01
273	51	-5.377475e-01
553	51	-9.059489e-01
51	52	-1.590143e-01
52	52	1.669875e+00
53	52	-2.576130e-01
367	52	-3.514930e-01
474	52	-3.816379e-01
553	52	-5.201166e-01
52	53	-2.576130e-01
53	53	1.775300e+00
54	53	-1.591623e-01
326	53	-5.756416e-01
474	53	-7.828828e-01
53	54	-1.591623e-01
54	54	1.784768e+00
55	54	-1.801406e-01
326	54	-7.121474e-01
434	54	-7.333176e-01
54	55	-1.801406e-01
55	55	1.748903e+00
56	55	-3.141073e-01
376	55	-6.526176e-01
434	55	-6.020375e-01
55	56	-3.141073e-01
56	56	1.780139e+00
57	56	-2.826942e-01
282	56	-8.266373e-01
376	56	-3.567000e-01
56	57	-2.826942e-01
57	57	1.691200e+00
58	57	-9.051588e-02
207	57	-3.487548e-01
282	57	-3.776533e-01
295	57	-5.915814e-01
57	58	-9.051588e-02
58	58	1.959884e+00
59	58	-9.813329e-02
216	58	-9.163097e-01
295	58	-8.549251e-01
58	59	-9.813329e-02
59	59	1.678656e+00
60	59	-2.407832e-01
125	59	-4.829582e-01
151	59	-3.241554e-01
216	59	-5.326259e-01
3	60	-1.600449e-01
59	60	-2.407832e-01
60	60	1.804295e+00
85	60	-8.415610e-01
125	60	-5.619061e-01
3	61	-1.497515e-01
61	61	1.849135e+00
62	61	-2.714098e-01
85	61	-1.020814e+00
124	61	-4.071594e-01
61	62	-2.714098e-01
62	62	1.812338e+00
63	62	-1.368162e-01
124	62	-4.909316e-01
210	62	-9.131801e-01
62	63	-1.368162e-01
63	63	1.686753e+00
64	63	-1.183048e-01
156	63	-4.372078e-01
162	63	-5.296456e-01
210	63	-4.647788e-01
63	64	-1.183048e-01
64	64	1.818116e+00
65	64	-2.978019e-01
117	64	-4.988665e-01
162	64	-9.031428e-01
64	65	-2.978019e-01
65	65	1.836878e+00
66	65	-2.108786e-01
117	65	-3.386451e-01
407	65	-9.895528e-01
65	66	-2.108786e-01
66	66	1.753140e+00
67	66	-1.697406e-01
272	66	-7.521890e-02
369	66	-7.725996e-01
407	66	-5.247027e-01
66	67	-1.697406e-01
67	67	1.707384e+00
68	67	-1.711950e-01
261	67	-2.206941e-01
369	67	-7.121707e-01
401	67	-4.335833e-01
67	68	-1.711950e-01
68	68	1.874951e+00
69	68	-3.182081e-01
201	68	-3.272866e-01
401	68	-1.058261e+00
68	69	-3.182081e-01
69	69	1.742176e+00
70	69	-2.137813e-01
201	69	-5.588634e-01
275	69	-6.513231e-01
69	70	-2.137813e-01
70	70	1.820954e+00
71	70	-1.600061e-01
275	70	-5.311018e-01
555	70	-9.160645e-01
70	71	-1.600061e-01
71	71	1.667931e+00
72	71	-2.527669e-01
366	71	-3.314111e-01
473	71	-4.159073e-01
555	71	-5.078394e-01
71	72	-2.527669e-01
72	72	1.759337e+00
73	72	-2.153116e-01
325	72	-5.395184e-01
473	72	-7.517404e-01
72	73	-2.153116e-01
73	73	1.747209e+00
74	73	-2.342593e-01
325	73	-6.347540e-01
433	73	-6.628840e-01
73	74	-2.342593e-01
74	74	1.737895e+00
75	74	-3.129391e-01
373	74	-6.281414e-01
433	74	-5.625555e-01
74	75	-3.129391e-01
75	75	1.770586e+00
76	75	-2.796918e-01
284	75	-7.965591e-01
373	75	-3.813963e-01
75	76	-2.796918e-01
76	76	1.689833e+00
77	76	-9.087955e-02
208	76	-3.400970e-01
284	76	-3.908007e-01
294	76	-5.883638e-01
76	77	-9.087955e-02
77	77	1.960360e+00
78	77	-9.771259e-02
213	77	-9.142164e-01
294	77	-8.575512e-01
77	78	-9.771259e-02
78	78	1.678841e+00
79	78	-2.407801e-01
128	78	-4.825144e-01
149	78	-3.238944e-01
213	78	-5.339397e-01
78	79	-2.407801e-01
79	79	1.804294e+00
88	79	-8.414387e-01
128	79	-5.620439e-01
80	80	3.439778e+00
441	80	-3.480191e-01
442	80	-5.082745e-01
443	80	-5.256580e-01
569	80	-3.394753e-01
581	80	-4.808400e-01
582	80	-4.835966e-01
613	80	-7.539148e-01
81	81	3.639885e+00
113	81	-3.220124e-01
160	81	-8.786427e-01
168	81	-6.870002e-01
277	81	-6.364729e-01
288	81	-7.545995e-01
398	81	-3.611574e-01
82	82	3.641193e+00
114	82	-3.208948e-01
159	82	-8.787266e-01
165	82	-6.885339e-01
278	82	-6.389790e-01
286	82	-7.552723e-01
399	82	-3.587864e-01
83	83	3.639898e+00
115	83	-3.220094e-01
158	83	-8.786760e-01
166	83	-6.869860e-01
280	83	-6.364483e-01
285	83	-7.546380e-01
397	83	-3.611400e-01
84	84	3.641534e+00
116	84	-3.202023e-01
157	84	-8.770524e-01
167	84	-6.896316e-01
279	84	-6.422308e-01
287	84	-7.541730e-01
400	84	-3.582435e-01
3	85	-5.270104e-01
60	85	-8.415610e-01
61	85	-1.020814e+00
85	85	3.728291e+00
124	85	-5.369206e-01
125	85	-8.019854e-01
2	86	-5.270569e-01
41	86	-8.414387e-01
42	86	-1.020795e+00
86	86	3.728300e+00
123	86	-5.368594e-01
126	86	-8.021507e-01
1	87	-5.270336e-01
22	87	-8.415452e-01
23	87	-1.020740e+00
87	87	3.728252e+00
122	87	-5.369834e-01
127	87	-8.019491e-01
4	88	-1.020795e+00
79	88	-8.414387e-01
88	88	3.728300e+00
121	88	-5.368594e-01
128	88	-8.021507e-01
89	89	3.392176e+00
349	89	-2.695004e-01
416	89	-4.106659e-01
421	89	-1.837216e-01
445	89	-5.292214e-01
578	89	-3.448047e-01
603	89	-6.284249e-01
656	89	-3.889494e-01
677	89	-6.368877e-01
90	90	3.413662e+00
352	90	-2.747318e-01
417	90	-4.918269e-01
424	90	-1.764112e-01
447	90	-5.183921e-01
580	90	-2.735846e-01
602	90	-6.318242e-01
657	90	-3.591584e-01
679	90	-6.877326e-01
91	91	3.414368e+00
351	91	-2.686059e-01
415	91	-4.936117e-01
422	91	-1.809473e-01
444	91	-5.113844e-01
579	91	-2.674798e-01
604	91	-6.385331e-01
659	91	-3.678018e-01
678	91	-6.860036e-01
92	92	3.413624e+00
350	92	-2.760437e-01
414	92	-4.959837e-01
423	92	-1.725662e-01
446	92	-5.149187e-01
577	92	-2.762656e-01
601	92	-6.393053e-01
658	92	-3.583823e-01
680	92	-6.801589e-01
93	93	3.628499e+00
114	93	-1.354491e-01
117	93	-3.070893e-01
156	93	-7.308167e-01
159	93	-7.336210e-01
162	93	-6.614058e-01
337	93	-4.526934e-01
529	93	-6.074234e-01
94	94	3.628874e+00
115	94	-1.350381e-01
118	94	-3.072135e-01
155	94	-7.308422e-01
158	94	-7.341168e-01
163	94	-6.615775e-01
339	94	-4.522078e-01
530	94	-6.078784e-01
95	95	3.627245e+00
116	95	-1.366824e-01
119	95	-3.045256e-01
154	95	-7.329666e-01
157	95	-7.307689e-01
161	95	-6.591275e-01
338	95	-4.600488e-01
531	95	-6.031249e-01
96	96	3.628875e+00
113	96	-1.350363e-01
120	96	-3.071860e-01
153	96	-7.308475e-01
160	96	-7.340996e-01
164	96	-6.615805e-01
340	96	-4.522426e-01
532	96	-6.078825e-01
97	97	3.680308e+00
116	97	-6.275554e-01
122	97	-8.317393e-01
127	97	-6.844113e-01
152	97	-6.981210e-01
167	97	-8.384808e-01
98	98	3.680742e+00
115	98	-6.265805e-01
123	98	-8.325081e-01
126	98	-6.840046e-01
150	98	-6.979569e-01
166	98	-8.396923e-01
99	99	3.680469e+00
114	99	-6.272470e-01
124	99	-8.321617e-01
125	99	-6.842267e-01
151	99	-6.983170e-01
165	99	-8.385162e-01
100	100	3.680742e+00
113	100	-6.265815e-01
121	100	-8.325074e-01
128	100	-6.840049e-01
149	100	-6.979554e-01
168	100	-8.396932e-01
101	101	3.454117e+00
323	101	-5.186841e-01
336	101	-3.077006e-01
462	101	-4.307402e-01
481	101	-5.815207e-01
499	101	-7.199758e-01
662	101	-3.498731e-01
699	101	-5.456228e-01
102	102	3.439661e+00
321	102	-5.184238e-01
332	102	-3.681840e-01
460	102	-4.243664e-01
482	102	-6.166635e-01
500	102	-4.977997e-01
661	102	-5.948029e-01
700	102	-4.194205e-01
103	103	3.448045e+00
324	103	-4.981926e-01
335	103	-2.963389e-01
461	103	-4.213118e-01
484	103	-6.169340e-01
498	103	-7.088634e-01
663	103	-3.607999e-01
698	103	-5.456048e-01
104	104	3.447529e+00
322	104	-5.008420e-01
331	104	-2.937875e-01
463	104	-4.120808e-01
483	104	-6.226182e-01
496	104	-6.984502e-01
660	104	-3.693650e-01
697	104	-5.503856e-01
105	105	3.615677e+00
353	105	-4.494222e-01
360	105	-5.093692e-01
438	105	-6.384833e-01
479	105	-2.964622e-01
564	105	-8.988069e-01
637	105	-8.231329e-01
106	106	3.615628e+00
356	106	-4.485668e-01
362	106	-5.112951e-01
437	106	-6.378360e-01
480	106	-2.961278e-01
563	106	-8.998607e-01
635	106	-8.219416e-01
107	107	3.612944e+00
354	107	-4.529329e-01
363	107	-4.952226e-01
439	107	-6.408616e-01
477	107	-3.033081e-01
549	107	-8.348825e-01
562	107	-8.857363e-01
108	108	3.612699e+00
355	108	-4.534826e-01
364	108	-4.940490e-01
440	108	-6.418462e-01
478	108	-3.040562e-01
551	108	-8.352327e-01
561	108	-8.840322e-01
109	109	3.402992e+00
152	109	-4.055929e-01
167	109	-5.179151e-01
206	109	-4.036439e-01
215	109	-5.209643e-01
287	109	-4.853551e-01
292	109	-5.041506e-01
296	109	-5.653700e-01
110	110	3.402290e+00
150	110	-4.077186e-01
166	110	-5.179715e-01
205	110	-4.060808e-01
214	110	-5.212452e-01
285	110	-4.811066e-01
290	110	-5.076167e-01
293	110	-5.605501e-01
111	111	3.402981e+00
151	111	-4.056595e-01
165	111	-5.182472e-01
207	111	-4.038223e-01
216	111	-5.208530e-01
286	111	-4.848907e-01
291	111	-5.041590e-01
295	111	-5.653491e-01
112	112	3.402290e+00
149	112	-4.077180e-01
168	112	-5.179636e-01
208	112	-4.060696e-01
213	112	-5.212474e-01
288	112	-4.811196e-01
289	112	-5.076201e-01
294	112	-5.605520e-01
81	113	-3.220124e-01
96	113	-1.350363e-01
100	113	-6.265815e-01
113	113	3.467491e+00
121	113	-1.653901e-01
153	113	-5.644251e-01
160	113	-6.894464e-01
168	113	-3.801838e-01
212	113	-5.844154e-01
82	114	-3.208948e-01
93	114	-1.354491e-01
99	114	-6.272470e-01
114	114	3.467591e+00
124	114	-1.653212e-01
156	114	-5.642952e-01
159	114	-6.899671e-01
165	114	-3.802894e-01
210	114	-5.841267e-01
83	115	-3.220094e-01
94	115	-1.350381e-01
98	115	-6.265805e-01
115	115	3.467490e+00
123	115	-1.653894e-01
155	115	-5.644272e-01
158	115	-6.894401e-01
166	115	-3.801904e-01
209	115	-5.844152e-01
84	116	-3.202023e-01
95	116	-1.366824e-01
97	116	-6.275554e-01
116	116	3.467208e+00
122	116	-1.657830e-01
154	116	-5.624735e-01
157	116	-6.908220e-01
167	116	-3.796924e-01
211	116	-5.839968e-01
64	117	-4.988665e-01
65	117	-3.386451e-01
93	117	-3.070893e-01
117	117	3.438900e+00
162	117	-6.717032e-01
337	117	-5.463675e-01
407	117	-6.050857e-01
508	117	-4.711424e-01
45	118	-4.988032e-01
46	118	-3.387531e-01
94	118	-3.072135e-01
118	118	3.438872e+00
163	118	-6.715856e-01
339	118	-5.465891e-01
405	118	-6.053933e-01
506	118	-4.705343e-01
26	119	-5.029783e-01
27	119	-3.309757e-01
95	119	-3.045256e-01
119	119	3.441337e+00
161	119	-6.753315e-01
338	119	-5.385067e-01
408	119	-6.066516e-01
507	119	-4.823675e-01
7	120	-4.988105e-01
8	120	-3.387514e-01
96	120	-3.071860e-01
120	120	3.438874e+00
164	120	-6.715889e-01
340	120	-5.466076e-01
406	120	-6.053525e-01
505	120	-4.705769e-01
4	121	-4.072586e-01
5	121	-4.909788e-01
88	121	-5.368594e-01
100	121	-8.325074e-01
113	121	-1.653901e-01
121	121	3.520957e+00
128	121	-3.647763e-01
212	121	-7.231861e-01
23	122	-4.072571e-01
24	122	-4.907884e-01
87	122	-5.369834e-01
97	122	-8.317393e-01
116	122	-1.657830e-01
122	122	3.520609e+00
127	122	-3.649241e-01
211	122	-7.231336e-01
42	123	-4.072586e-01
43	123	-4.909788e-01
86	123	-5.368594e-01
98	123	-8.325081e-01
115	123	-1.653894e-01
123	123	3.520957e+00
126	123	-3.647764e-01
209	123	-7.231866e-01
61	124	-4.071594e-01
62	124	-4.909316e-01
85	124	-5.369206e-01
99	124	-8.321617e-01
114	124	-1.653212e-01
124	124	3.520933e+00
125	124	-3.650007e-01
210	124	-7.234381e-01
59	125	-4.829582e-01
60	125	-5.619061e-01
85	125	-8.019854e-01
99	125	-6.842267e-01
124	125	-3.650007e-01
125	125	3.562967e+00
151	125	-6.668901e-01
40	126	-4.825145e-01
41	126	-5.620439e-01
86	126	-8.021507e-01
98	126	-6.840046e-01
123	126	-3.647764e-01
126	126	3.563171e+00
150	126	-6.676805e-01
21	127	-4.829247e-01
22	127	-5.619453e-01
87	127	-8.019491e-01
97	127	-6.844113e-01
122	127	-3.649241e-01
127	127	3.562998e+00
152	127	-6.668439e-01
78	128	-4.825144e-01
79	128	-5.620439e-01
88	128	-8.021507e-01
100	128	-6.840049e-01
121	128	-3.647763e-01
128	128	3.563171e+00
149	128	-6.676804e-01
129	129	3.583784e+00
267	129	-4.735323e-01
347	129	-2.737034e-01
380	129	-2.895126e-01
511	129	-4.767295e-01
539	129	-1.012036e+00
586	129	-4.548214e-01
640	129	-6.034485e-01
130	130	3.576255e+00
266	130	-4.831073e-01
342	130	-2.713357e-01
379	130	-2.973239e-01
509	130	-4.673337e-01
538	130	-9.945475e-01
585	130	-4.701038e-01
641	130	-5.925030e-01
131	131	3.582077e+00
268	131	-4.751911e-01
348	131	-2.823020e-01
377	131	-2.851571e-01
512	131	-4.828597e-01
540	131	-1.008636e+00
583	131	-4.534416e-01
638	131	-5.944897e-01
132	132	3.581158e+00
265	132	-4.765947e-01
345	132	-2.827377e-01
378	132	-2.842233e-01
510	132	-4.836646e-01
537	132	-1.007281e+00
584	132	-4.561991e-01
639	132	-5.904573e-01
133	133	3.601456e+00
329	133	-4.493596e-01
452	133	-3.768281e-01
470	133	-7.496069e-01
485	133	-5.488707e-01
606	133	-5.742608e-01
649	133	-9.025300e-01
134	134	3.605553e+00
333	134	-4.317421e-01
459	134	-3.358357e-01
469	134	-7.334869e-01
486	134	-5.797791e-01
605	134	-6.257989e-01
651	134	-8.989102e-01
135	135	3.609407e+00
330	135	-4.266925e-01
456	135	-3.226543e-01
471	135	-7.306607e-01
487	135	-5.875846e-01
607	135	-6.398347e-01
647	135	-9.019804e-01
136	136	3.568661e+00
334	136	-3.364436e-01
453	136	-5.184056e-01
472	136	-7.279636e-01
488	136	-8.244155e-01
592	136	-6.632655e-01
597	136	-4.981669e-01
137	137	3.629902e+00
357	137	-4.183864e-01
387	137	-2.892731e-01
449	137	-6.645964e-01
504	137	-9.524028e-01
628	137	-4.704608e-01
667	137	-8.347819e-01
138	138	3.629457e+00
358	138	-4.224142e-01
385	138	-2.931844e-01
448	138	-6.649385e-01
503	138	-9.411446e-01
622	138	-4.608518e-01
666	138	-8.469238e-01
139	139	3.628043e+00
361	139	-4.345350e-01
386	139	-2.752019e-01
450	139	-6.382599e-01
501	139	-9.521819e-01
618	139	-4.782930e-01
664	139	-8.495715e-01
140	140	3.627995e+00
359	140	-4.345922e-01
388	140	-2.754643e-01
451	140	-6.385251e-01
502	140	-9.519790e-01
620	140	-4.778083e-01
665	140	-8.496265e-01
141	141	3.466768e+00
201	141	-2.930453e-01
341	141	-6.941911e-01
383	141	-3.689111e-01
467	141	-7.411490e-01
492	141	-4.804831e-01
528	141	-3.374399e-01
542	141	-5.515488e-01
142	142	3.468296e+00
202	142	-2.921196e-01
343	142	-7.002527e-01
382	142	-3.672925e-01
465	142	-7.479792e-01
491	142	-4.745897e-01
526	142	-3.436550e-01
543	142	-5.424070e-01
143	143	3.432401e+00
203	143	-2.793126e-01
344	143	-5.280469e-01
384	143	-3.853728e-01
466	143	-7.499497e-01
490	143	-5.568738e-01
527	143	-4.686993e-01
541	143	-4.641455e-01
144	144	3.467999e+00
204	144	-2.924150e-01
346	144	-6.991782e-01
381	144	-3.666757e-01
464	144	-7.479598e-01
489	144	-4.745847e-01
525	144	-3.444857e-01
544	144	-5.427003e-01
145	145	3.532184e+00
205	145	-5.181003e-01
281	145	-4.786552e-01
290	145	-7.153017e-01
389	145	-5.392708e-01
480	145	-4.523465e-01
545	145	-8.285091e-01
146	146	3.526529e+00
207	146	-5.137819e-01
282	146	-4.941254e-01
291	146	-7.064280e-01
391	146	-5.520005e-01
477	146	-4.480872e-01
546	146	-8.121061e-01
147	147	3.526408e+00
206	147	-5.138969e-01
283	147	-4.941816e-01
292	147	-7.059389e-01
390	147	-5.522927e-01
478	147	-4.482732e-01
547	147	-8.118242e-01
148	148	3.532162e+00
208	148	-5.181115e-01
284	148	-4.786853e-01
289	148	-7.152311e-01
392	148	-5.393565e-01
479	148	-4.523499e-01
548	148	-8.284274e-01
78	149	-3.238944e-01
100	149	-6.979554e-01
112	149	-4.077180e-01
128	149	-6.676804e-01
149	149	3.646844e+00
168	149	-5.077794e-01
213	149	-1.041816e+00
40	150	-3.238942e-01
98	150	-6.979569e-01
110	150	-4.077186e-01
126	150	-6.676805e-01
150	150	3.646844e+00
166	150	-5.077769e-01
214	150	-1.041817e+00
59	151	-3.241554e-01
99	151	-6.983170e-01
111	151	-4.056595e-01
125	151	-6.668901e-01
151	151	3.647486e+00
165	151	-5.090694e-01
216	151	-1.043395e+00
21	152	-3.242106e-01
97	152	-6.981210e-01
109	152	-4.055929e-01
127	152	-6.668439e-01
152	152	3.647424e+00
167	152	-5.093481e-01
215	152	-1.043307e+00
6	153	-4.373221e-01
96	153	-7.308475e-01
113	153	-5.644251e-01
153	153	3.828000e+00
164	153	-9.735871e-01
212	153	-1.121818e+00
25	154	-4.366761e-01
95	154	-7.329666e-01
116	154	-5.624735e-01
154	154	3.828527e+00
161	154	-9.730726e-01
211	154	-1.123338e+00
44	155	-4.373222e-01
94	155	-7.308422e-01
115	155	-5.644272e-01
155	155	3.828000e+00
163	155	-9.735904e-01
209	155	-1.121818e+00
63	156	-4.372078e-01
93	156	-7.308167e-01
114	156	-5.642952e-01
156	156	3.828110e+00
162	156	-9.737126e-01
210	156	-1.122078e+00
84	157	-8.770524e-01
95	157	-7.307689e-01
116	157	-6.908220e-01
157	157	3.760400e+00
279	157	-5.763140e-01
531	157	-8.854423e-01
83	158	-8.786760e-01
94	158	-7.341168e-01
115	158	-6.894401e-01
158	158	3.759185e+00
280	158	-5.777152e-01
530	158	-8.792368e-01
82	159	-8.787266e-01
93	159	-7.336210e-01
114	159	-6.899671e-01
159	159	3.759415e+00
278	159	-5.766901e-01
529	159	-8.804106e-01
81	160	-8.786427e-01
96	160	-7.340996e-01
113	160	-6.894464e-01
160	160	3.759181e+00
277	160	-5.777514e-01
532	160	-8.792413e-01
25	161	-5.317561e-01
26	161	-8.992551e-01
95	161	-6.591275e-01
119	161	-6.753315e-01
154	161	-9.730726e-01
161	161	3.738543e+00
63	162	-5.296456e-01
64	162	-9.031428e-01
93	162	-6.614058e-01
117	162	-6.717032e-01
156	162	-9.737126e-01
162	162	3.739610e+00
44	163	-5.296281e-01
45	163	-9.032230e-01
94	163	-6.615775e-01
118	163	-6.715856e-01
155	163	-9.735904e-01
163	163	3.739605e+00
6	164	-5.296288e-01
7	164	-9.032184e-01
96	164	-6.615805e-01
120	164	-6.715889e-01
153	164	-9.735871e-01
164	164	3.739604e+00
82	165	-6.885339e-01
99	165	-8.385162e-01
111	165	-5.182472e-01
114	165	-3.802894e-01
151	165	-5.090694e-01
165	165	3.552674e+00
286	165	-6.180177e-01
83	166	-6.869860e-01
98	166	-8.396923e-01
110	166	-5.179715e-01
115	166	-3.801904e-01
150	166	-5.077769e-01
166	166	3.552981e+00
285	166	-6.203643e-01
84	167	-6.896316e-01
97	167	-8.384808e-01
109	167	-5.179151e-01
116	167	-3.796924e-01
152	167	-5.093481e-01
167	167	3.552871e+00
287	167	-6.178033e-01
81	168	-6.870002e-01
100	168	-8.396932e-01
112	168	-5.179636e-01
113	168	-3.801838e-01
149	168	-5.077794e-01
168	168	3.552984e+00
288	168	-6.203642e-01
169	169	3.547691e+00
420	169	-4.973353e-01
458	169	-6.633620e-01
576	169	-7.395459e-01
645	169	-5.365889e-01
681	169	-4.645285e-01
724	169	-6.463307e-01
170	170	3.575187e+00
418	170	-5.093784e-01
455	170	-6.566382e-01
575	170	-7.450503e-01
646	170	-5.501537e-01
682	170	-4.456462e-01
723	170	-6.683200e-01
171	171	3.519981e+00
454	171	-4.272427e-01
468	171	-5.420436e-01
587	171	-5.370986e-01
650	171	-6.637119e-01
655	171	-7.681124e-01
714	171	-5.817720e-01
172	172	3.574558e+00
419	172	-5.168532e-01
457	172	-6.473812e-01
574	172	-7.454209e-01
648	172	-5.518203e-01
683	172	-4.381710e-01
722	172	-6.749118e-01
